Date,Open,High,Low,Close,Adj Close,Volume
2005-03-10,121.199997,121.500000,120.400002,121.239998,85.232391,65149000
2005-03-11,121.309998,121.720001,120.160004,120.389999,84.634834,57976500
2005-03-14,120.610001,121.160004,120.279999,121.139999,85.162125,36336400
2005-03-15,121.419998,121.459999,120.080002,120.139999,84.459099,62438500
2005-03-16,119.699997,120.160004,118.900002,119.120003,83.742027,74874200
2005-03-17,119.309998,119.739998,118.980003,119.360001,83.910736,62584200
2005-03-18,119.110001,119.529999,118.150002,118.540001,83.661606,60232000
2005-03-21,118.709999,118.779999,117.760002,118.099998,83.351082,61244300
2005-03-22,118.370003,118.930000,116.900002,116.900002,82.504166,92472400
2005-03-23,116.949997,117.720001,116.750000,117.000000,82.574738,70817300
2005-03-24,117.459999,117.989998,117.059998,117.139999,82.673546,51932500
2005-03-28,117.419998,117.940002,117.309998,117.309998,82.793488,46765500
2005-03-29,117.139999,117.900002,116.250000,116.529999,82.243027,71160300
2005-03-30,116.779999,118.199997,116.769997,118.180000,83.407547,62002100
2005-03-31,118.190002,118.459999,117.870003,117.959999,83.252274,64575400
2005-04-01,118.629997,118.989998,116.910004,117.430000,82.878189,95255300
2005-04-04,117.360001,117.860001,116.739998,117.629997,83.019371,71581200
2005-04-05,117.779999,118.379997,117.669998,118.190002,83.414627,46853900
2005-04-06,118.449997,118.949997,118.180000,118.599998,83.703941,53268200
2005-04-07,118.410004,119.260002,118.320000,119.239998,84.155647,46734600
2005-04-08,119.169998,119.209999,118.000000,118.000000,83.280487,63772900
2005-04-11,118.290001,118.419998,117.830002,118.089996,83.344009,44945000
2005-04-12,117.889999,119.059998,117.070000,118.699997,83.774521,86144800
2005-04-13,118.559998,118.800003,117.129997,117.300003,82.786469,65949000
2005-04-14,117.400002,117.500000,115.769997,115.769997,81.706650,96119800
2005-04-15,115.739998,116.199997,114.099998,114.150002,80.563293,128677300
2005-04-18,114.120003,114.959999,113.959999,114.500000,80.810295,100035200
2005-04-19,115.099998,115.529999,114.830002,115.410004,81.452583,64930100
2005-04-20,115.379997,115.629997,113.550003,113.800003,80.316299,107735900
2005-04-21,114.790001,116.209999,114.379997,116.010002,81.876038,86952200
2005-04-22,115.739998,116.500000,114.269997,115.570000,81.565460,88845800
2005-04-25,115.860001,116.500000,115.720001,116.330002,82.101883,52284100
2005-04-26,115.959999,116.769997,115.150002,115.199997,81.304359,72626000
2005-04-27,114.860001,116.070000,114.440002,115.650002,81.621941,84131900
2005-04-28,115.269997,115.680000,114.199997,114.199997,80.598579,72481500
2005-04-29,115.070000,115.870003,113.970001,115.750000,81.692528,103993800
2005-05-02,116.070000,116.410004,115.519997,116.400002,82.151237,56026400
2005-05-03,116.070000,116.849998,115.690002,116.599998,82.292412,86000300
2005-05-04,116.650002,117.750000,116.279999,117.500000,82.927597,81055700
2005-05-05,117.669998,118.000000,116.739998,117.459999,82.899361,96906700
2005-05-06,117.930000,117.989998,117.059998,117.089996,82.638275,67415400
2005-05-09,117.209999,118.080002,117.050003,117.820000,83.153473,43750500
2005-05-10,117.360001,117.500000,116.389999,116.599998,82.292412,74613500
2005-05-11,116.930000,117.400002,115.849998,117.239998,82.744125,91647400
2005-05-12,117.320000,117.589996,115.949997,115.949997,81.833672,95086800
2005-05-13,116.300003,116.620003,114.800003,115.720001,81.671333,85267000
2005-05-16,115.699997,116.839996,115.660004,116.800003,82.433601,49207000
2005-05-17,116.410004,117.699997,116.160004,117.580002,82.984093,61071800
2005-05-18,118.089996,119.080002,118.010002,118.790001,83.838043,77944900
2005-05-19,119.019997,119.410004,118.699997,119.290001,84.190933,61768100
2005-05-20,119.339996,119.389999,118.739998,119.120003,84.070946,46345500
2005-05-23,119.209999,120.040001,119.190002,119.779999,84.536774,51047900
2005-05-24,119.440002,119.830002,119.199997,119.500000,84.339165,50654100
2005-05-25,119.349998,119.870003,118.830002,119.410004,84.275627,47608800
2005-05-26,119.790001,120.209999,119.620003,120.050003,84.727333,43256200
2005-05-27,120.059998,120.250000,119.800003,120.250000,84.868500,24596100
2005-05-31,120.080002,120.169998,119.400002,119.480003,84.325073,43377200
2005-06-01,119.519997,120.919998,119.449997,120.500000,85.044899,69611000
2005-06-02,120.230003,120.839996,120.099998,120.760002,85.228409,39704500
2005-06-03,120.550003,120.889999,119.730003,120.150002,84.797905,60999400
2005-06-06,119.949997,120.199997,119.550003,120.040001,84.720261,36046400
2005-06-07,120.389999,121.250000,120.010002,120.129997,84.783791,66501300
2005-06-08,120.430000,120.589996,119.669998,119.910004,84.628555,46881200
2005-06-09,119.739998,120.580002,119.440002,120.480003,85.030800,56653300
2005-06-10,120.559998,120.650002,119.599998,120.199997,84.833191,36465300
2005-06-13,119.940002,121.080002,119.809998,120.580002,85.101387,49383200
2005-06-14,120.449997,121.199997,120.379997,120.860001,85.299004,33857100
2005-06-15,121.160004,121.239998,120.230003,121.089996,85.461327,53195600
2005-06-16,121.059998,121.639999,120.919998,121.400002,85.680092,46564500
2005-06-17,121.540001,121.900002,121.220001,121.360001,85.997543,51529400
2005-06-20,121.080002,121.839996,120.940002,121.400002,86.025902,41019400
2005-06-21,121.500000,121.650002,121.029999,121.470001,86.075546,39879800
2005-06-22,121.680000,121.940002,121.070000,121.570000,86.146370,46310100
2005-06-23,121.320000,121.599998,119.830002,119.860001,84.934624,62185600
2005-06-24,119.879997,120.010002,118.839996,118.980003,84.311089,58572500
2005-06-27,118.970001,119.410004,118.750000,119.150002,84.431526,48183800
2005-06-28,119.400002,120.239998,119.370003,120.150002,85.140152,41174200
2005-06-29,120.370003,120.400002,119.760002,119.830002,84.913391,42316500
2005-06-30,120.220001,120.320000,118.949997,119.180000,84.452805,62288800
2005-07-01,119.449997,119.800003,119.209999,119.529999,84.700790,49737500
2005-07-05,119.250000,120.650002,119.190002,120.489998,85.381020,51549000
2005-07-06,120.389999,120.650002,119.410004,119.480003,84.665405,52363600
2005-07-07,118.290001,119.949997,118.260002,119.949997,84.998390,103268800
2005-07-08,119.970001,121.320000,119.720001,121.320000,85.969200,64491200
2005-07-11,121.330002,122.099998,121.309998,121.940002,86.408600,49688300
2005-07-12,121.989998,122.629997,121.639999,122.260002,86.635338,51871100
2005-07-13,122.269997,122.519997,121.989998,122.430000,86.755791,41182300
2005-07-14,122.980003,123.440002,122.489998,122.910004,87.095924,63638800
2005-07-15,122.790001,123.040001,122.360001,122.839996,87.046310,56075900
2005-07-18,122.500000,122.629997,122.050003,122.349998,86.699104,56598400
2005-07-19,122.709999,123.110001,122.410004,123.019997,87.173889,59165700
2005-07-20,122.589996,123.730003,122.300003,123.440002,87.471489,69477000
2005-07-21,123.550003,123.610001,122.470001,122.720001,86.961227,101110900
2005-07-22,122.879997,123.559998,122.629997,123.540001,87.542366,52607100
2005-07-25,123.410004,123.949997,122.849998,123.190002,87.294350,57301600
2005-07-26,123.230003,123.529999,122.949997,123.339996,87.400604,42758800
2005-07-27,123.500000,123.889999,123.050003,123.790001,87.719505,43181600
2005-07-28,123.959999,124.639999,123.639999,124.570000,88.272240,47880700
2005-07-29,124.410004,124.629997,123.500000,123.739998,87.684082,62358100
2005-08-01,123.830002,124.040001,123.449997,123.650002,87.620277,40418200
2005-08-02,123.870003,124.599998,123.739998,124.389999,88.144623,45147400
2005-08-03,124.250000,124.739998,124.120003,124.720001,88.378540,36837200
2005-08-04,124.230003,124.309998,123.570000,123.720001,87.669907,50855600
2005-08-05,123.449997,123.980003,122.669998,122.879997,87.074669,53595500
2005-08-08,123.150002,123.410004,122.379997,122.650002,86.911659,47616000
2005-08-09,123.059998,123.589996,122.870003,123.389999,87.436058,47170000
2005-08-10,123.820000,124.500000,122.820000,123.330002,87.393517,72863700
2005-08-11,123.269997,124.029999,123.010002,123.820000,87.740738,58570200
2005-08-12,123.570000,123.690002,122.750000,123.059998,87.202194,54776900
2005-08-15,123.220001,123.870003,122.830002,123.820000,87.740738,36208500
2005-08-16,123.440002,123.519997,122.089996,122.209999,86.599907,71942100
2005-08-17,122.190002,122.870003,122.029999,122.199997,86.592804,62275100
2005-08-18,122.050003,122.559998,121.839996,122.190002,86.585701,53388600
2005-08-19,122.629997,122.820000,122.199997,122.470001,86.784134,39842100
2005-08-22,122.580002,123.230003,121.879997,122.470001,86.784134,69912000
2005-08-23,122.500000,122.610001,121.150002,122.239998,86.621155,55168600
2005-08-24,121.940002,122.730003,121.089996,121.150002,85.848755,79104600
2005-08-25,121.349998,121.669998,121.209999,121.589996,86.160568,35631100
2005-08-26,121.480003,121.489998,120.680000,120.760002,85.572395,61956800
2005-08-29,120.410004,121.779999,120.379997,121.690002,86.231415,56179200
2005-08-30,121.250000,121.300003,120.389999,121.050003,85.777893,74160200
2005-08-31,121.190002,122.660004,120.739998,122.580002,86.862122,102945200
2005-09-01,122.519997,123.150002,121.139999,122.489998,86.798317,74578700
2005-09-02,122.849998,122.879997,122.040001,122.269997,86.642403,47653400
2005-09-06,122.660004,123.800003,122.650002,123.699997,87.655769,57251300
2005-09-07,123.629997,124.129997,123.459999,123.910004,87.804565,41749700
2005-09-08,123.660004,124.000000,123.309998,123.500000,87.514008,39068700
2005-09-09,123.830002,124.739998,123.800003,124.599998,88.293457,43093900
2005-09-12,124.449997,124.669998,124.269997,124.349998,88.116333,33017600
2005-09-13,124.129997,124.419998,123.519997,123.660004,87.627411,58427500
2005-09-14,123.739998,123.919998,123.019997,123.209999,87.308479,57694600
2005-09-15,123.589996,123.650002,122.900002,123.150002,87.265991,73156900
2005-09-16,123.300003,123.739998,122.870003,123.500000,87.886520,75424100
2005-09-19,123.470001,123.550003,122.639999,123.089996,87.594734,53355300
2005-09-20,123.199997,123.610001,121.870003,122.050003,86.854652,84480300
2005-09-21,121.790001,121.870003,120.779999,120.910004,86.043419,94469100
2005-09-22,120.949997,121.660004,120.440002,121.339996,86.349426,84597200
2005-09-23,121.239998,121.889999,120.900002,121.440002,86.420563,59368100
2005-09-26,122.019997,122.239998,121.080002,121.580002,86.520195,70415400
2005-09-27,121.519997,121.989998,121.019997,121.550003,86.498856,66150800
2005-09-28,121.930000,122.120003,121.199997,121.669998,86.584229,58620500
2005-09-29,121.550003,122.860001,121.080002,122.660004,87.288757,66607700
2005-09-30,122.620003,123.040001,121.739998,123.040001,87.559158,47824200
2005-10-03,122.959999,123.339996,122.449997,122.599998,87.246086,50994800
2005-10-04,122.790001,123.029999,121.160004,121.220001,86.264000,60776300
2005-10-05,121.250000,121.309998,119.570000,119.629997,85.132538,106052100
2005-10-06,119.779999,120.260002,118.169998,119.199997,84.826508,140941800
2005-10-07,119.699997,120.050003,119.129997,119.610001,85.118309,75661400
2005-10-10,119.680000,119.709999,118.300003,118.599998,84.399513,52677000
2005-10-11,118.989998,119.389999,118.320000,118.430000,84.278542,75629800
2005-10-12,118.389999,119.129997,117.410004,117.500000,83.616730,100510400
2005-10-13,117.459999,118.080002,116.879997,117.430000,83.566925,99052900
2005-10-14,118.120003,118.809998,117.559998,118.669998,84.449341,88651000
2005-10-17,118.800003,119.269997,118.449997,119.110001,84.762459,68109300
2005-10-18,118.940002,118.959999,117.800003,117.820000,83.844467,74996900
2005-10-19,117.500000,119.800003,117.120003,119.779999,85.239281,116563800
2005-10-20,119.489998,119.809998,117.300003,117.669998,83.737740,131966700
2005-10-21,118.290001,118.779999,117.510002,118.129997,84.065056,96579500
2005-10-24,118.440002,120.089996,118.410004,119.959999,85.367340,71308400
2005-10-25,119.720001,120.239998,118.940002,119.720001,85.196564,76594500
2005-10-26,119.510002,120.540001,119.190002,119.370003,84.947502,80855800
2005-10-27,119.199997,119.370003,117.930000,118.099998,84.043724,66623100
2005-10-28,118.430000,119.949997,118.099998,119.800003,85.253471,72322000
2005-10-31,120.290001,121.300003,120.129997,120.129997,85.488327,77698900
2005-11-01,120.580002,120.900002,120.220001,120.489998,85.744461,66365100
2005-11-02,120.169998,121.750000,120.129997,121.750000,86.641151,74012300
2005-11-03,122.150002,122.660004,121.750000,122.269997,87.011215,84897600
2005-11-04,122.400002,122.459999,121.550003,122.110001,86.897362,59156000
2005-11-07,122.370003,122.620003,121.849998,122.230003,86.982742,46765400
2005-11-08,121.930000,122.419998,121.790001,122.230003,86.982742,42152800
2005-11-09,122.080002,122.949997,121.860001,122.389999,87.096596,57666800
2005-11-10,122.339996,123.519997,121.750000,123.339996,87.772644,79048100
2005-11-11,123.349998,123.839996,122.430000,123.760002,88.071564,34867000
2005-11-14,123.790001,124.019997,123.379997,123.690002,88.021729,45092200
2005-11-15,123.550003,124.089996,122.860001,123.239998,87.701508,69592500
2005-11-16,123.370003,123.550003,122.980003,123.489998,87.879402,51133000
2005-11-17,123.680000,124.650002,123.139999,124.639999,88.697800,55717500
2005-11-18,125.059998,125.279999,124.330002,125.129997,89.046486,72437200
2005-11-21,125.150002,125.910004,124.980003,125.760002,89.494820,50021200
2005-11-22,125.559998,126.519997,125.419998,126.300003,89.879105,66438800
2005-11-23,126.250000,127.410004,126.209999,127.029999,90.398582,50854700
2005-11-25,126.980003,127.220001,126.809998,127.129997,90.469734,15270000
2005-11-28,127.250000,127.269997,126.040001,126.230003,89.829285,54498500
2005-11-29,126.650002,126.980003,126.089996,126.089996,89.729645,51738900
2005-11-30,126.160004,126.519997,125.290001,125.410004,89.245758,56007200
2005-12-01,126.019997,127.029999,125.980003,126.690002,90.156639,65468200
2005-12-02,126.769997,127.080002,126.500000,126.849998,90.270477,46699400
2005-12-05,126.699997,126.730003,126.180000,126.580002,90.078354,59273400
2005-12-06,127.050003,127.739998,126.629997,126.820000,90.249115,57935200
2005-12-07,126.769997,126.870003,125.680000,126.080002,89.722565,66816500
2005-12-08,126.220001,126.820000,125.480003,126.000000,89.665619,62608600
2005-12-09,126.160004,126.779999,125.820000,126.330002,89.900475,50744500
2005-12-12,126.709999,126.860001,125.959999,126.449997,89.985870,48389900
2005-12-13,126.419998,127.699997,126.290001,127.309998,90.597847,88630900
2005-12-14,127.190002,128.089996,127.139999,127.809998,90.953659,64375000
2005-12-15,127.839996,128.000000,127.180000,127.440002,90.690353,55900300
2005-12-16,127.279999,127.360001,126.360001,126.360001,90.398422,46238300
2005-12-19,126.730003,126.870003,125.690002,125.709999,89.933426,48733000
2005-12-20,125.860001,126.589996,125.480003,125.830002,90.019310,46603200
2005-12-21,126.220001,126.760002,125.800003,126.029999,90.162399,51806900
2005-12-22,126.309998,126.690002,126.080002,126.690002,90.634552,32247900
2005-12-23,126.779999,126.860001,126.419998,126.760002,90.684616,27977300
2005-12-27,126.959999,127.050003,125.379997,125.470001,89.761757,44499500
2005-12-28,125.739998,125.989998,125.500000,125.750000,89.962059,30764300
2005-12-29,125.720001,125.959999,125.059998,125.190002,89.561470,32788900
2005-12-30,124.800003,125.059998,124.360001,124.510002,89.075005,44645600
2006-01-03,125.190002,127.000000,124.389999,126.699997,90.641701,73256700
2006-01-04,126.860001,127.489998,126.699997,127.300003,91.070953,51899600
2006-01-05,127.150002,127.589996,126.879997,127.379997,91.128197,47307500
2006-01-06,128.020004,128.580002,127.360001,128.440002,91.886482,62885900
2006-01-09,128.419998,129.059998,128.380005,128.770004,92.122604,43527400
2006-01-10,128.389999,128.979996,128.259995,128.899994,92.215569,44960800
2006-01-11,129.020004,129.440002,128.729996,129.309998,92.508919,49598900
2006-01-12,129.080002,129.279999,128.440002,128.800003,92.144058,40509200
2006-01-13,128.570007,128.899994,128.199997,128.679993,92.058197,44856700
2006-01-17,128.199997,128.419998,127.809998,128.330002,91.807808,52066600
2006-01-18,127.580002,128.899994,127.160004,127.820000,91.442955,75067600
2006-01-19,128.130005,128.770004,127.809998,128.309998,91.793503,81530400
2006-01-20,128.279999,128.309998,125.970001,125.970001,90.119484,114957800
2006-01-23,126.209999,126.820000,126.129997,126.419998,90.441383,67017400
2006-01-24,126.629997,127.150002,126.419998,126.550003,90.534401,53008800
2006-01-25,127.040001,127.180000,125.839996,126.660004,90.613091,87747700
2006-01-26,127.250000,127.669998,126.760002,127.360001,91.113884,71294000
2006-01-27,127.660004,128.660004,127.449997,128.539993,91.958069,65771200
2006-01-30,128.440002,128.809998,128.350006,128.440002,91.886482,33709600
2006-01-31,128.320007,128.539993,127.489998,127.500000,91.214020,72937000
2006-02-01,127.820000,128.429993,127.720001,128.389999,91.850723,63561000
2006-02-02,128.100006,128.139999,126.800003,126.900002,90.784782,83626900
2006-02-03,126.580002,128.389999,126.139999,126.269997,90.334076,86040400
2006-02-06,126.440002,126.800003,126.169998,126.599998,90.570168,45511900
2006-02-07,126.379997,126.660004,125.400002,125.480003,89.768913,71208100
2006-02-08,125.849998,128.100006,125.599998,126.620003,90.584465,59422200
2006-02-09,126.919998,127.599998,126.370003,126.410004,90.434250,62023300
2006-02-10,126.430000,127.129997,125.449997,126.639999,90.598808,64508700
2006-02-13,126.599998,126.790001,125.949997,126.410004,90.434250,52308700
2006-02-14,126.459999,128.029999,126.209999,127.750000,91.392868,90964400
2006-02-15,127.680000,128.320007,127.239998,128.199997,91.714844,85471300
2006-02-16,128.339996,129.210007,128.179993,129.160004,92.401619,61017900
2006-02-17,129.050003,129.160004,128.580002,128.809998,92.151215,40342600
2006-02-21,129.110001,129.399994,128.289993,128.490005,91.922302,46456300
2006-02-22,128.770004,129.649994,128.649994,129.270004,92.480309,42326700
2006-02-23,129.270004,129.639999,128.279999,129.080002,92.344376,43423200
2006-02-24,129.110001,129.479996,128.759995,129.410004,92.580460,36777400
2006-02-27,129.399994,130.039993,129.279999,129.460007,92.616226,35858600
2006-02-28,129.199997,129.910004,128.130005,128.229996,91.736267,74394800
2006-03-01,128.600006,129.490005,128.500000,129.369995,92.551842,48641600
2006-03-02,128.899994,129.419998,128.610001,129.360001,92.544701,60642300
2006-03-03,128.669998,130.070007,128.649994,128.759995,92.115440,73402500
2006-03-06,129.139999,129.179993,127.849998,128.169998,91.693359,57478400
2006-03-07,127.860001,128.059998,127.400002,127.970001,91.550285,61780800
2006-03-08,127.699997,128.440002,127.180000,128.240005,91.743439,66692400
2006-03-09,128.279999,128.679993,127.379997,127.379997,91.128197,56313600
2006-03-10,127.709999,128.839996,127.440002,128.589996,91.993820,60490800
2006-03-13,128.839996,129.160004,128.529999,128.830002,92.165504,45479100
2006-03-14,128.710007,130.229996,128.610001,130.179993,93.131325,69877300
2006-03-15,130.149994,130.860001,129.850006,130.759995,93.546234,53398900
2006-03-16,131.009995,131.470001,130.839996,131.029999,93.739403,65526400
2006-03-17,130.679993,130.899994,130.380005,130.619995,93.817688,47286800
2006-03-20,130.639999,130.899994,130.210007,130.410004,93.666878,45538500
2006-03-21,130.369995,130.990005,129.449997,129.589996,93.077896,87102700
2006-03-22,129.509995,130.509995,129.449997,130.380005,93.645287,51605700
2006-03-23,130.259995,130.389999,129.660004,130.110001,93.451424,46704200
2006-03-24,129.990005,130.570007,129.740005,130.210007,93.523216,43209200
2006-03-27,130.029999,130.279999,129.740005,130.020004,93.386749,32523000
2006-03-28,129.929993,130.529999,129.050003,129.220001,92.812157,82079900
2006-03-29,129.410004,130.500000,129.289993,130.029999,93.393906,61505700
2006-03-30,130.110001,130.979996,129.550003,129.800003,93.228737,70571700
2006-03-31,130.020004,130.240005,129.369995,129.830002,93.250298,62925600
2006-04-03,130.070007,130.869995,129.490005,129.729996,93.178467,61624700
2006-04-04,129.729996,130.729996,129.360001,130.559998,93.774605,54809300
2006-04-05,130.610001,131.279999,130.380005,131.009995,94.097809,50607200
2006-04-06,130.850006,131.210007,130.190002,130.869995,93.997238,57906200
2006-04-07,131.059998,131.399994,129.350006,129.539993,93.041977,80180900
2006-04-10,129.740005,130.080002,129.259995,129.740005,93.185646,41496500
2006-04-11,129.850006,130.059998,128.250000,128.639999,92.395569,72799400
2006-04-12,128.770004,129.130005,128.610001,128.880005,92.567947,43033700
2006-04-13,128.589996,129.250000,128.309998,128.710007,92.445854,51051800
2006-04-17,128.830002,129.309998,128.020004,128.660004,92.409927,64167700
2006-04-18,128.929993,130.940002,128.929993,130.699997,93.875153,92531800
2006-04-19,130.750000,131.070007,130.240005,130.949997,94.054710,87269000
2006-04-20,131.000000,131.860001,130.600006,131.130005,94.184013,86005500
2006-04-21,131.690002,131.789993,130.619995,131.149994,94.198357,72342600
2006-04-24,130.889999,131.070007,130.380005,130.910004,94.026016,52546400
2006-04-25,131.039993,131.119995,129.919998,130.369995,93.638115,84359800
2006-04-26,130.500000,131.139999,130.300003,130.399994,93.659668,67262400
2006-04-27,129.899994,131.630005,129.589996,131.029999,94.112160,124478600
2006-04-28,130.789993,131.750000,130.710007,131.470001,94.428207,55854400
2006-05-01,131.470001,131.800003,130.320007,130.399994,93.659668,64990300
2006-05-02,131.009995,131.460007,130.740005,131.380005,94.363586,49063500
2006-05-03,131.149994,131.320007,130.449997,130.889999,94.011612,60821300
2006-05-04,131.080002,131.619995,130.970001,131.360001,94.349197,42921400
2006-05-05,132.050003,132.800003,131.850006,132.520004,95.182381,62588200
2006-05-08,132.509995,132.770004,132.360001,132.360001,95.067451,30016700
2006-05-09,132.419998,132.770004,132.309998,132.619995,95.254204,29864000
2006-05-10,132.410004,132.750000,131.889999,132.550003,95.203903,64378200
2006-05-11,132.509995,132.550003,130.520004,130.949997,94.054710,80626900
2006-05-12,130.360001,130.720001,129.190002,129.240005,92.826508,91726500
2006-05-15,128.789993,129.740005,128.610001,129.500000,93.013260,84029300
2006-05-16,129.759995,130.000000,129.009995,129.309998,92.876793,62137600
2006-05-17,128.669998,129.100006,126.769997,126.849998,91.109886,144789500
2006-05-18,127.349998,127.750000,126.110001,126.209999,90.650185,87906300
2006-05-19,126.870003,127.489998,125.800003,127.099998,91.289452,124309400
2006-05-22,126.279999,127.169998,125.500000,126.129997,90.592781,110852800
2006-05-23,127.180000,127.629997,125.169998,125.169998,89.903214,92006500
2006-05-24,125.680000,126.889999,124.760002,126.169998,90.621475,168405000
2006-05-25,126.919998,127.730003,126.430000,127.730003,91.741959,78977900
2006-05-26,128.009995,128.380005,127.510002,128.380005,92.208801,62989700
2006-05-30,127.970001,128.000000,126.050003,126.099998,90.571220,72419900
2006-05-31,126.620003,127.510002,126.199997,127.510002,91.583946,86926200
2006-06-01,127.379997,128.940002,127.269997,128.729996,92.460197,73721700
2006-06-02,129.250000,129.429993,128.320007,129.000000,92.654114,91702600
2006-06-05,128.850006,128.860001,126.769997,127.120003,91.303818,86105100
2006-06-06,127.209999,127.379997,125.760002,126.809998,91.081184,130498600
2006-06-07,126.910004,127.650002,125.790001,125.860001,90.398842,108599400
2006-06-08,125.580002,126.500000,123.870003,125.750000,90.319817,204957200
2006-06-09,126.360001,126.959999,125.290001,125.349998,90.032532,94972200
2006-06-12,125.879997,125.930000,123.820000,123.989998,89.055695,95815900
2006-06-13,123.739998,124.839996,122.550003,122.550003,88.021423,185688800
2006-06-14,122.839996,123.629997,122.339996,123.500000,88.703743,163566400
2006-06-15,123.949997,126.360001,123.860001,126.120003,90.585594,134057000
2006-06-16,125.290001,125.559998,124.459999,124.650002,89.925476,94253500
2006-06-19,125.400002,125.480003,123.550003,123.669998,89.218452,95804400
2006-06-20,124.010002,124.809998,123.720001,124.089996,89.521454,65494700
2006-06-21,124.000000,125.699997,123.959999,125.010002,90.185181,75008200
2006-06-22,124.949997,125.059998,124.040001,124.459999,89.788383,74566100
2006-06-23,124.330002,125.300003,124.029999,124.440002,89.773972,54107000
2006-06-26,124.540001,125.059998,124.250000,124.989998,90.170792,37899600
2006-06-27,125.010002,125.290001,123.769997,123.910004,89.391617,69780200
2006-06-28,124.190002,124.769997,123.650002,124.750000,89.997627,62368100
2006-06-29,125.199997,127.349998,125.169998,127.269997,91.815598,110634800
2006-06-30,127.540001,127.660004,126.959999,127.279999,91.822815,54227800
2006-07-03,127.430000,128.009995,127.309998,127.800003,92.197960,23914000
2006-07-05,127.290001,127.449997,126.519997,127.070000,91.671318,69653400
2006-07-06,127.199997,127.849998,127.080002,127.440002,91.938240,50100300
2006-07-07,127.190002,127.559998,126.290001,126.610001,91.339470,81626500
2006-07-10,126.940002,127.430000,126.410004,126.849998,91.512596,60964100
2006-07-11,126.610001,127.410004,125.940002,127.410004,91.916626,73640800
2006-07-12,127.150002,127.400002,125.720001,126.050003,90.935463,82561300
2006-07-13,125.449997,125.680000,124.000000,124.000000,89.456535,102405700
2006-07-14,124.129997,124.260002,122.830002,123.519997,89.110252,103242500
2006-07-17,123.519997,124.099998,123.150002,123.339996,88.980370,81159000
2006-07-18,123.709999,124.050003,122.389999,123.970001,89.434914,122771000
2006-07-19,124.180000,126.260002,123.720001,125.690002,90.675751,133565300
2006-07-20,126.120003,126.300003,124.660004,124.830002,90.055344,112259800
2006-07-21,125.150002,125.190002,123.820000,123.949997,89.420448,101560000
2006-07-24,124.440002,126.320000,124.440002,126.209999,91.050858,92884000
2006-07-25,125.980003,127.300003,125.720001,126.660004,91.375534,95480700
2006-07-26,126.589996,127.449997,126.180000,126.830002,91.498138,84525800
2006-07-27,127.379997,127.690002,126.199997,126.709999,91.411606,87257100
2006-07-28,127.040001,128.139999,126.860001,127.980003,92.327812,82137000
2006-07-31,127.660004,127.959999,127.449997,127.849998,92.234009,49593100
2006-08-01,127.339996,127.379997,126.599998,127.220001,91.779518,65225600
2006-08-02,127.580002,128.460007,127.550003,128.080002,92.399986,64770900
2006-08-03,127.339996,128.550003,127.150002,128.419998,92.645233,63693800
2006-08-04,129.080002,129.429993,127.480003,128.199997,92.486534,96294200
2006-08-07,127.900002,128.080002,127.400002,127.900002,92.270119,45377300
2006-08-08,128.089996,128.460007,126.949997,127.410004,91.916626,90901300
2006-08-09,128.179993,128.600006,126.610001,126.980003,91.606384,78910600
2006-08-10,126.580002,127.500000,126.279999,127.370003,91.887733,69322300
2006-08-11,127.169998,127.199997,126.389999,127.010002,91.628036,47482200
2006-08-14,127.629997,128.160004,126.919998,127.110001,91.700211,57839000
2006-08-15,128.250000,128.869995,127.900002,128.630005,92.796738,68143000
2006-08-16,129.320007,129.889999,129.039993,129.699997,93.568672,71737600
2006-08-17,129.580002,130.369995,129.490005,130.029999,93.806717,70992800
2006-08-18,130.190002,130.690002,129.589996,130.690002,94.282852,58288400
2006-08-21,130.179993,130.279999,129.800003,130.130005,93.878868,42133600
2006-08-22,129.990005,130.520004,129.679993,130.119995,93.871658,60839900
2006-08-23,130.179993,130.440002,129.190002,129.759995,93.611931,66592100
2006-08-24,129.990005,130.100006,129.399994,129.649994,93.532570,57983000
2006-08-25,129.639999,130.250000,129.550003,129.809998,93.648026,41756000
2006-08-28,129.649994,130.820007,129.639999,130.429993,94.095276,52681500
2006-08-29,130.490005,130.830002,129.809998,130.580002,94.203529,61817800
2006-08-30,130.869995,131.039993,130.550003,130.660004,94.261238,50052200
2006-08-31,130.850006,130.990005,130.580002,130.639999,94.246811,37510300
2006-09-01,131.139999,131.580002,130.839996,131.419998,94.809540,48794500
2006-09-05,131.509995,131.850006,131.199997,131.669998,94.989868,52348300
2006-09-06,131.110001,131.160004,130.330002,130.509995,94.153000,53795600
2006-09-07,130.059998,130.570007,129.350006,129.910004,93.720169,86269400
2006-09-08,130.080002,130.460007,129.830002,130.279999,93.987099,45096300
2006-09-11,129.860001,130.690002,129.479996,130.410004,94.080887,68496600
2006-09-12,130.559998,131.839996,130.369995,131.690002,95.004303,69875600
2006-09-13,131.639999,132.449997,131.520004,132.220001,95.386635,62898400
2006-09-14,131.960007,132.240005,131.750000,132.229996,95.393875,57805400
2006-09-15,132.309998,132.389999,131.679993,131.960007,95.617767,76703100
2006-09-18,131.789993,132.389999,131.649994,132.139999,95.748207,64154100
2006-09-19,132.119995,132.130005,131.070007,131.809998,95.509056,92089100
2006-09-20,132.250000,132.770004,132.059998,132.509995,96.016296,75204100
2006-09-21,132.610001,132.750000,131.419998,131.869995,95.552551,88932500
